# dt = 0.00020 ps ; n_timesteps = 10000
# masses = [1.66e-03, 1.24e-03, 1.66e-03] m_asu ; kappa = 9.9825e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
1.79440e+00, 9.75216e-03, 7.46210e-04, -1.65588e-02, -6.02717e-01, -3.10360e+00, 2.93264e+00, 1.34266e-02, 1.89952e-02 
1.79460e+00, 9.62077e-03, 1.12178e-04, -1.59514e-02, -7.14180e-01, -3.22272e+00, 3.13353e+00, 1.50277e-02, 1.73922e-02 
1.79480e+00, 9.46649e-03, -5.42880e-04, -1.53054e-02, -8.31685e-01, -3.31341e+00, 3.31911e+00, 1.65400e-02, 1.58781e-02 
1.79500e+00, 9.28810e-03, -1.21319e-03, -1.46238e-02, -9.55165e-01, -3.37486e+00, 3.48872e+00, 1.79360e-02, 1.44807e-02 
1.79520e+00, 9.08442e-03, -1.89282e-03, -1.39099e-02, -1.08447e+00, -3.40653e+00, 3.64181e+00, 1.91934e-02, 1.32223e-02 
1.79540e+00, 8.85431e-03, -2.57580e-03, -1.31670e-02, -1.21937e+00, -3.40814e+00, 3.77791e+00, 2.02951e-02, 1.21199e-02 
1.79560e+00, 8.59667e-03, -3.25608e-03, -1.23987e-02, -1.35954e+00, -3.37968e+00, 3.89672e+00, 2.12305e-02, 1.11842e-02 
1.79580e+00, 8.31049e-03, -3.92767e-03, -1.16084e-02, -1.50458e+00, -3.32140e+00, 3.99800e+00, 2.19947e-02, 1.04200e-02 
1.79600e+00, 7.99484e-03, -4.58464e-03, -1.07995e-02, -1.65399e+00, -3.23381e+00, 4.08166e+00, 2.25890e-02, 9.82620e-03 
1.79620e+00, 7.64890e-03, -5.22119e-03, -9.97569e-03, -1.80720e+00, -3.11768e+00, 4.14770e+00, 2.30202e-02, 9.39578e-03 
1.79640e+00, 7.27196e-03, -5.83171e-03, -9.14043e-03, -1.96357e+00, -2.97405e+00, 4.19624e+00, 2.33003e-02, 9.11674e-03 
1.79660e+00, 6.86347e-03, -6.41081e-03, -8.29720e-03, -2.12238e+00, -2.80418e+00, 4.22751e+00, 2.34457e-02, 8.97255e-03 
1.79680e+00, 6.42301e-03, -6.95338e-03, -7.44942e-03, -2.28282e+00, -2.60956e+00, 4.24186e+00, 2.34767e-02, 8.94305e-03 
1.79700e+00, 5.95034e-03, -7.45463e-03, -6.60045e-03, -2.44405e+00, -2.39192e+00, 4.23970e+00, 2.34159e-02, 9.00539e-03 
1.79720e+00, 5.44539e-03, -7.91015e-03, -5.75354e-03, -2.60516e+00, -2.15317e+00, 4.22158e+00, 2.32877e-02, 9.13508e-03 
1.79740e+00, 4.90828e-03, -8.31590e-03, -4.91182e-03, -2.76518e+00, -1.89542e+00, 4.18810e+00, 2.31173e-02, 9.30704e-03 
1.79760e+00, 4.33932e-03, -8.66831e-03, -4.07830e-03, -2.92310e+00, -1.62095e+00, 4.13997e+00, 2.29291e-02, 9.49672e-03 
1.79780e+00, 3.73904e-03, -8.96428e-03, -3.25584e-03, -3.07789e+00, -1.33217e+00, 4.07797e+00, 2.27460e-02, 9.68108e-03 
1.79800e+00, 3.10816e-03, -9.20118e-03, -2.44711e-03, -3.22847e+00, -1.03164e+00, 4.00294e+00, 2.25885e-02, 9.83965e-03 
1.79820e+00, 2.44765e-03, -9.37693e-03, -1.65466e-03, -3.37377e+00, -7.22009e-01, 3.91579e+00, 2.24737e-02, 9.95529e-03 
1.79840e+00, 1.75866e-03, -9.48999e-03, -8.80797e-04, -3.51268e+00, -4.06005e-01, 3.81747e+00, 2.24145e-02, 1.00150e-02 
1.79860e+00, 1.04258e-03, -9.53934e-03, -1.27669e-04, -3.64410e+00, -8.64197e-02, 3.70898e+00, 2.24194e-02, 1.00103e-02 
1.79880e+00, 3.01015e-04, -9.52455e-03, 6.02794e-04, -3.76696e+00, 2.33929e-01, 3.59135e+00, 2.24917e-02, 9.93786e-03 
1.79900e+00, -4.64208e-04, -9.44577e-03, 1.30887e-03, -3.88019e+00, 5.52213e-01, 3.46563e+00, 2.26298e-02, 9.79938e-03 
1.79920e+00, -1.25106e-03, -9.30367e-03, 1.98905e-03, -3.98274e+00, 8.65625e-01, 3.33290e+00, 2.28267e-02, 9.60169e-03 
1.79940e+00, -2.05730e-03, -9.09952e-03, 2.64203e-03, -4.07361e+00, 1.17140e+00, 3.19423e+00, 2.30710e-02, 9.35646e-03 
1.79960e+00, -2.88051e-03, -8.83511e-03, 3.26674e-03, -4.15186e+00, 1.46684e+00, 3.05068e+00, 2.33465e-02, 9.07971e-03 
1.79980e+00, -3.71805e-03, -8.51278e-03, 3.86230e-03, -4.21657e+00, 1.74933e+00, 2.90332e+00, 2.36336e-02, 8.79122e-03 
1.80000e+00, -4.56713e-03, -8.13538e-03, 4.42807e-03, -4.26692e+00, 2.01639e+00, 2.75319e+00, 2.39095e-02, 8.51372e-03 
1.80020e+00, -5.42482e-03, -7.70622e-03, 4.96358e-03, -4.30214e+00, 2.26566e+00, 2.60127e+00, 2.41496e-02, 8.27196e-03 
1.80040e+00, -6.28799e-03, -7.22911e-03, 5.46858e-03, -4.32154e+00, 2.49493e+00, 2.44855e+00, 2.43283e-02, 8.09169e-03 
1.80060e+00, -7.15343e-03, -6.70825e-03, 5.94300e-03, -4.32452e+00, 2.70219e+00, 2.29594e+00, 2.44198e-02, 7.99862e-03 
1.80080e+00, -8.01780e-03, -6.14824e-03, 6.38695e-03, -4.31059e+00, 2.88561e+00, 2.14431e+00, 2.43998e-02, 8.01728e-03 
1.80100e+00, -8.87767e-03, -5.55401e-03, 6.80072e-03, -4.27932e+00, 3.04357e+00, 1.99447e+00, 2.42459e-02, 8.17001e-03 
1.80120e+00, -9.72953e-03, -4.93081e-03, 7.18474e-03, -4.23042e+00, 3.17467e+00, 1.84715e+00, 2.39390e-02, 8.47588e-03 
1.80140e+00, -1.05698e-02, -4.28414e-03, 7.53958e-03, -4.16369e+00, 3.27776e+00, 1.70303e+00, 2.34644e-02, 8.94986e-03 
1.80160e+00, -1.13950e-02, -3.61970e-03, 7.86595e-03, -4.07904e+00, 3.35193e+00, 1.56270e+00, 2.28120e-02, 9.60198e-03 
1.80180e+00, -1.22015e-02, -2.94337e-03, 8.16466e-03, -3.97649e+00, 3.39652e+00, 1.42668e+00, 2.19773e-02, 1.04368e-02 
1.80200e+00, -1.29856e-02, -2.26110e-03, 8.43662e-03, -3.85619e+00, 3.41114e+00, 1.29540e+00, 2.09618e-02, 1.14528e-02 
1.80220e+00, -1.37439e-02, -1.57891e-03, 8.68282e-03, -3.71839e+00, 3.39566e+00, 1.16922e+00, 1.97730e-02, 1.26424e-02 
1.80240e+00, -1.44730e-02, -9.02835e-04, 8.90431e-03, -3.56346e+00, 3.35022e+00, 1.04840e+00, 1.84247e-02, 1.39919e-02 
1.80260e+00, -1.51693e-02, -2.38827e-04, 9.10218e-03, -3.39187e+00, 3.27522e+00, 9.33118e-01, 1.69367e-02, 1.54816e-02 
1.80280e+00, -1.58297e-02, 4.07252e-04, 9.27756e-03, -3.20424e+00, 3.17132e+00, 8.23480e-01, 1.53340e-02, 1.70862e-02 
1.80300e+00, -1.64510e-02, 1.02970e-03, 9.43157e-03, -3.00125e+00, 3.03943e+00, 7.19496e-01, 1.36468e-02, 1.87755e-02 
1.80320e+00, -1.70302e-02, 1.62302e-03, 9.56536e-03, -2.78371e+00, 2.88073e+00, 6.21099e-01, 1.19093e-02, 2.05153e-02 
1.80340e+00, -1.75645e-02, 2.18199e-03, 9.68001e-03, -2.55253e+00, 2.69661e+00, 5.28143e-01, 1.01589e-02, 2.22682e-02 
1.80360e+00, -1.80512e-02, 2.70167e-03, 9.77661e-03, -2.30871e+00, 2.48869e+00, 4.40409e-01, 8.43474e-03, 2.39949e-02 
1.80380e+00, -1.84880e-02, 3.17747e-03, 9.85618e-03, -2.05334e+00, 2.25882e+00, 3.57608e-01, 6.77718e-03, 2.56549e-02 
1.80400e+00, -1.88726e-02, 3.60520e-03, 9.91966e-03, -1.78758e+00, 2.00901e+00, 2.79385e-01, 5.22604e-03, 2.72085e-02 
1.80420e+00, -1.92030e-02, 3.98107e-03, 9.96793e-03, -1.51268e+00, 1.74148e+00, 2.05327e-01, 3.81962e-03, 2.86171e-02 
1.80440e+00, -1.94776e-02, 4.30179e-03, 1.00018e-02, -1.22995e+00, 1.45858e+00, 1.34969e-01, 2.59342e-03, 2.98453e-02 
1.80460e+00, -1.96950e-02, 4.56451e-03, 1.00219e-02, -9.40740e-01, 1.16281e+00, 6.77975e-02, 1.57909e-03, 3.08613e-02 
1.80480e+00, -1.98539e-02, 4.76691e-03, 1.00289e-02, -6.46465e-01, 8.56784e-01, 3.26335e-03, 8.03379e-04, 3.16384e-02 
1.80500e+00, -1.99536e-02, 4.90722e-03, 1.00232e-02, -3.48570e-01, 5.43195e-01, -5.92155e-02, 2.87285e-04, 3.21554e-02 
1.80520e+00, -1.99934e-02, 4.98419e-03, 1.00052e-02, -4.85272e-02, 2.24813e-01, -1.20244e-01, 4.53960e-05, 3.23977e-02 
1.80540e+00, -1.99730e-02, 4.99715e-03, 9.97513e-03, 2.52174e-01, -9.55526e-02, -1.80441e-01, 8.53981e-05, 3.23578e-02 
1.80560e+00, -1.98925e-02, 4.94597e-03, 9.93304e-03, 5.52037e-01, -4.15075e-01, -2.40434e-01, 4.07813e-04, 3.20349e-02 
1.80580e+00, -1.97522e-02, 4.83112e-03, 9.87895e-03, 8.49572e-01, -7.30935e-01, -3.00847e-01, 1.00596e-03, 3.14359e-02 
1.80600e+00, -1.95527e-02, 4.65360e-03, 9.81271e-03, 1.14330e+00, -1.04035e+00, -3.62296e-01, 1.86616e-03, 3.05744e-02 
1.80620e+00, -1.92949e-02, 4.41498e-03, 9.73404e-03, 1.43177e+00, -1.34058e+00, -4.25378e-01, 2.96812e-03, 2.94708e-02 
1.80640e+00, -1.89799e-02, 4.11737e-03, 9.64256e-03, 1.71356e+00, -1.62898e+00, -4.90664e-01, 4.28557e-03, 2.81514e-02 
1.80660e+00, -1.86094e-02, 3.76339e-03, 9.53777e-03, 1.98731e+00, -1.90301e+00, -5.58691e-01, 5.78708e-03, 2.66477e-02 
1.80680e+00, -1.81850e-02, 3.35616e-03, 9.41908e-03, 2.25168e+00, -2.16024e+00, -6.29955e-01, 7.43697e-03, 2.49953e-02 
1.80700e+00, -1.77088e-02, 2.89929e-03, 9.28579e-03, 2.50544e+00, -2.39842e+00, -7.04904e-01, 9.19649e-03, 2.32333e-02 
1.80720e+00, -1.71829e-02, 2.39680e-03, 9.13712e-03, 2.74738e+00, -2.61543e+00, -7.83932e-01, 1.10249e-02, 2.14023e-02 
1.80740e+00, -1.66098e-02, 1.85312e-03, 8.97221e-03, 2.97641e+00, -2.80937e+00, -8.67370e-01, 1.28808e-02, 1.95438e-02 
1.80760e+00, -1.59923e-02, 1.27305e-03, 8.79017e-03, 3.19150e+00, -2.97851e+00, -9.55485e-01, 1.47232e-02, 1.76990e-02 
1.80780e+00, -1.53332e-02, 6.61710e-04, 8.59002e-03, 3.39174e+00, -3.12138e+00, -1.04847e+00, 1.65129e-02, 1.59069e-02 
1.80800e+00, -1.46356e-02, 2.44960e-05, 8.37078e-03, 3.57629e+00, -3.23670e+00, -1.14645e+00, 1.82138e-02, 1.42041e-02 
1.80820e+00, -1.39027e-02, -6.32971e-04, 8.13144e-03, 3.74444e+00, -3.32347e+00, -1.24946e+00, 1.97932e-02, 1.26229e-02 
1.80840e+00, -1.31378e-02, -1.30489e-03, 7.87100e-03, 3.89556e+00, -3.38090e+00, -1.35747e+00, 2.12235e-02, 1.11912e-02 
1.80860e+00, -1.23445e-02, -1.98533e-03, 7.58845e-03, 4.02917e+00, -3.40851e+00, -1.47035e+00, 2.24826e-02, 9.93106e-03 
1.80880e+00, -1.15261e-02, -2.66829e-03, 7.28286e-03, 4.14486e+00, -3.40604e+00, -1.58789e+00, 2.35542e-02, 8.85885e-03 
1.80900e+00, -1.06865e-02, -3.34775e-03, 6.95330e-03, 4.24237e+00, -3.37352e+00, -1.70982e+00, 2.44284e-02, 7.98448e-03 
1.80920e+00, -9.82920e-03, -4.01770e-03, 6.59893e-03, 4.32154e+00, -3.31123e+00, -1.83575e+00, 2.51015e-02, 7.31153e-03 
1.80940e+00, -8.95790e-03, -4.67224e-03, 6.21900e-03, 4.38233e+00, -3.21972e+00, -1.96523e+00, 2.55762e-02, 6.83733e-03 
1.80960e+00, -8.07627e-03, -5.30559e-03, 5.81284e-03, 4.42481e+00, -3.09980e+00, -2.09774e+00, 2.58611e-02, 6.55334e-03 
1.80980e+00, -7.18798e-03, -5.91216e-03, 5.37990e-03, 4.44917e+00, -2.95253e+00, -2.23266e+00, 2.59699e-02, 6.44564e-03 
1.81000e+00, -6.29661e-03, -6.48660e-03, 4.91978e-03, 4.45570e+00, -2.77921e+00, -2.36931e+00, 2.59213e-02, 6.49571e-03 
1.81020e+00, -5.40569e-03, -7.02384e-03, 4.43218e-03, 4.44482e+00, -2.58137e+00, -2.50695e+00, 2.57373e-02, 6.68125e-03 
1.81040e+00, -4.51868e-03, -7.51915e-03, 3.91700e-03, 4.41701e+00, -2.36075e+00, -2.64476e+00, 2.54430e-02, 6.97720e-03 
1.81060e+00, -3.63889e-03, -7.96814e-03, 3.37427e-03, 4.37289e+00, -2.11929e+00, -2.78190e+00, 2.50652e-02, 7.35677e-03 
1.81080e+00, -2.76952e-03, -8.36686e-03, 2.80424e-03, 4.31313e+00, -1.85914e+00, -2.91744e+00, 2.46311e-02, 7.79255e-03 
1.81100e+00, -1.91364e-03, -8.71180e-03, 2.20730e-03, 4.23850e+00, -1.58259e+00, -3.05043e+00, 2.41676e-02, 8.25764e-03 
1.81120e+00, -1.07412e-03, -8.99990e-03, 1.58407e-03, 4.14986e+00, -1.29207e+00, -3.17988e+00, 2.37000e-02, 8.72664e-03 
1.81140e+00, -2.53695e-04, -9.22863e-03, 9.35347e-04, 4.04811e+00, -9.90147e-01, -3.30479e+00, 2.32511e-02, 9.17673e-03 
1.81160e+00, 5.45121e-04, -9.39596e-03, 2.62151e-04, 3.93423e+00, -6.79489e-01, -3.42413e+00, 2.28404e-02, 9.58843e-03 
1.81180e+00, 1.32000e-03, -9.50042e-03, -4.34303e-04, 3.80924e+00, -3.62836e-01, -3.53685e+00, 2.24831e-02, 9.94639e-03 
1.81200e+00, 2.06882e-03, -9.54109e-03, -1.15259e-03, 3.67420e+00, -4.29811e-02, -3.64193e+00, 2.21899e-02, 1.02399e-02 
1.81220e+00, 2.78968e-03, -9.51761e-03, -1.89108e-03, 3.53021e+00, 2.77253e-01, -3.73835e+00, 2.19665e-02, 1.04634e-02 
1.81240e+00, 3.48090e-03, -9.43019e-03, -2.64793e-03, 3.37839e+00, 5.95041e-01, -3.82510e+00, 2.18134e-02, 1.06162e-02 
1.81260e+00, 4.14103e-03, -9.27960e-03, -3.42112e-03, 3.21986e+00, 9.07578e-01, -3.90120e+00, 2.17260e-02, 1.07030e-02 
1.81280e+00, 4.76885e-03, -9.06716e-03, -4.20841e-03, 3.05577e+00, 1.21211e+00, -3.96572e+00, 2.16948e-02, 1.07333e-02 
1.81300e+00, 5.36334e-03, -8.79476e-03, -5.00740e-03, 2.88724e+00, 1.50594e+00, -4.01777e+00, 2.17060e-02, 1.07210e-02 
1.81320e+00, 5.92374e-03, -8.46478e-03, -5.81552e-03, 2.71538e+00, 1.78649e+00, -4.05652e+00, 2.17420e-02, 1.06837e-02 
1.81340e+00, 6.44949e-03, -8.08016e-03, -6.63001e-03, 2.54128e+00, 2.05127e+00, -4.08120e+00, 2.17822e-02, 1.06421e-02 
1.81360e+00, 6.94025e-03, -7.64428e-03, -7.44800e-03, 2.36600e+00, 2.29795e+00, -4.09111e+00, 2.18040e-02, 1.06188e-02 
1.81380e+00, 7.39589e-03, -7.16098e-03, -8.26646e-03, 2.19056e+00, 2.52436e+00, -4.08564e+00, 2.17837e-02, 1.06376e-02 
1.81400e+00, 7.81648e-03, -6.63453e-03, -9.08225e-03, 2.01593e+00, 2.72849e+00, -4.06425e+00, 2.16975e-02, 1.07224e-02 
1.81420e+00, 8.20226e-03, -6.06958e-03, -9.89216e-03, 1.84301e+00, 2.90855e+00, -4.02650e+00, 2.15228e-02, 1.08958e-02 
1.81440e+00, 8.55368e-03, -5.47111e-03, -1.06929e-02, 1.67265e+00, 3.06294e+00, -3.97205e+00, 2.12390e-02, 1.11785e-02 
1.81460e+00, 8.87133e-03, -4.84441e-03, -1.14810e-02, 1.50565e+00, 3.19031e+00, -3.90066e+00, 2.08287e-02, 1.15880e-02 
1.81480e+00, 9.15594e-03, -4.19499e-03, -1.22531e-02, 1.34270e+00, 3.28952e+00, -3.81219e+00, 2.02783e-02, 1.21378e-02 
1.81500e+00, 9.40840e-03, -3.52860e-03, -1.30059e-02, 1.18443e+00, 3.35971e+00, -3.70662e+00, 1.95791e-02, 1.28368e-02 
1.81520e+00, 9.62971e-03, -2.85111e-03, -1.37358e-02, 1.03141e+00, 3.40026e+00, -3.58404e+00, 1.87276e-02, 1.36884e-02 
1.81540e+00, 9.82097e-03, -2.16850e-03, -1.44395e-02, 8.84091e-01, 3.41080e+00, -3.44463e+00, 1.77260e-02, 1.46905e-02 
1.81560e+00, 9.98335e-03, -1.48679e-03, -1.51136e-02, 7.42857e-01, 3.39125e+00, -3.28872e+00, 1.65824e-02, 1.58350e-02 
1.81580e+00, 1.01181e-02, -8.11996e-04, -1.57550e-02, 6.08001e-01, 3.34177e+00, -3.11672e+00, 1.53106e-02, 1.71080e-02 
1.81600e+00, 1.02266e-02, -1.50077e-04, -1.63603e-02, 4.79727e-01, 3.26281e+00, -2.92917e+00, 1.39302e-02, 1.84899e-02 
1.81620e+00, 1.03100e-02, 4.93128e-04, -1.69266e-02, 3.58156e-01, 3.15506e+00, -2.72671e+00, 1.24660e-02, 1.99560e-02 
1.81640e+00, 1.03698e-02, 1.11195e-03, -1.74510e-02, 2.43320e-01, 3.01946e+00, -2.51008e+00, 1.09471e-02, 2.14769e-02 
1.81660e+00, 1.04073e-02, 1.70091e-03, -1.79307e-02, 1.35170e-01, 2.85723e+00, -2.28014e+00, 9.40659e-03, 2.30197e-02 
1.81680e+00, 1.04239e-02, 2.25484e-03, -1.83630e-02, 3.35740e-02, 2.66978e+00, -2.03782e+00, 7.88011e-03, 2.45486e-02 
1.81700e+00, 1.04208e-02, 2.76883e-03, -1.87458e-02, -6.16733e-02, 2.45878e+00, -1.78417e+00, 6.40506e-03, 2.60260e-02 
1.81720e+00, 1.03992e-02, 3.23835e-03, -1.90767e-02, -1.50851e-01, 2.22608e+00, -1.52030e+00, 5.01936e-03, 2.74140e-02 
1.81740e+00, 1.03604e-02, 3.65926e-03, -1.93539e-02, -2.34305e-01, 1.97374e+00, -1.24741e+00, 3.76022e-03, 2.86754e-02 
1.81760e+00, 1.03055e-02, 4.02784e-03, -1.95757e-02, -3.12441e-01, 1.70398e+00, -9.66765e-01, 2.66297e-03, 2.97746e-02 
1.81780e+00, 1.02354e-02, 4.34085e-03, -1.97406e-02, -3.85722e-01, 1.41919e+00, -6.79687e-01, 1.75993e-03, 3.06795e-02 
1.81800e+00, 1.01512e-02, 4.59552e-03, -1.98476e-02, -4.54656e-01, 1.12188e+00, -3.87554e-01, 1.07925e-03, 3.13616e-02 
1.81820e+00, 1.00536e-02, 4.78960e-03, -1.98956e-02, -5.19794e-01, 8.14662e-01, -9.17857e-02, 6.44056e-04, 3.17979e-02 
1.81840e+00, 9.94328e-03, 4.92139e-03, -1.98843e-02, -5.81718e-01, 5.00260e-01, 2.06165e-01, 4.71554e-04, 3.19710e-02 
1.81860e+00, 9.82089e-03, 4.98971e-03, -1.98132e-02, -6.41037e-01, 1.81444e-01, 5.04824e-01, 5.72465e-04, 3.18704e-02 
1.81880e+00, 9.68687e-03, 4.99396e-03, -1.96823e-02, -6.98375e-01, -1.38973e-01, 8.02704e-01, 9.50579e-04, 3.14920e-02 
1.81900e+00, 9.54154e-03, 4.93412e-03, -1.94921e-02, -7.54366e-01, -4.58164e-01, 1.09832e+00, 1.60255e-03, 3.08394e-02 
1.81920e+00, 9.38512e-03, 4.81070e-03, -1.92430e-02, -8.09643e-01, -7.73313e-01, 1.39018e+00, 2.51794e-03, 2.99229e-02 
1.81940e+00, 9.21769e-03, 4.62479e-03, -1.89360e-02, -8.64834e-01, -1.08164e+00, 1.67684e+00, 3.67942e-03, 2.87600e-02 
1.81960e+00, 9.03919e-03, 4.37804e-03, -1.85723e-02, -9.20546e-01, -1.38042e+00, 1.95685e+00, 5.06329e-03, 2.73743e-02 
1.81980e+00, 8.84947e-03, 4.07263e-03, -1.81533e-02, -9.77365e-01, -1.66702e+00, 2.22882e+00, 6.64010e-03, 2.57953e-02 
1.82000e+00, 8.64824e-03, 3.71124e-03, -1.76807e-02, -1.03585e+00, -1.93891e+00, 2.49142e+00, 8.37556e-03, 2.40574e-02 
1.82020e+00, 8.43513e-03, 3.29706e-03, -1.71567e-02, -1.09650e+00, -2.19369e+00, 2.74334e+00, 1.02315e-02, 2.21990e-02 
1.82040e+00, 8.20964e-03, 2.83376e-03, -1.65834e-02, -1.15980e+00, -2.42912e+00, 2.98338e+00, 1.21669e-02, 2.02609e-02 
1.82060e+00, 7.97121e-03, 2.32541e-03, -1.59634e-02, -1.22615e+00, -2.64311e+00, 3.21038e+00, 1.41394e-02, 1.82857e-02 
1.82080e+00, 7.71918e-03, 1.77651e-03, -1.52993e-02, -1.29592e+00, -2.83378e+00, 3.42328e+00, 1.61062e-02, 1.63163e-02 
1.82100e+00, 7.45284e-03, 1.19190e-03, -1.45940e-02, -1.36939e+00, -2.99945e+00, 3.62112e+00, 1.80254e-02, 1.43946e-02 
1.82120e+00, 7.17143e-03, 5.76734e-04, -1.38508e-02, -1.44678e+00, -3.13865e+00, 3.80302e+00, 1.98575e-02, 1.25602e-02 
1.82140e+00, 6.87413e-03, -6.35587e-05, -1.30728e-02, -1.52825e+00, -3.25015e+00, 3.96819e+00, 2.15660e-02, 1.08497e-02 
1.82160e+00, 6.56013e-03, -7.23328e-04, -1.22635e-02, -1.61387e+00, -3.33298e+00, 4.11599e+00, 2.31190e-02, 9.29499e-03 
1.82180e+00, 6.22858e-03, -1.39675e-03, -1.14264e-02, -1.70362e+00, -3.38640e+00, 4.24585e+00, 2.44895e-02, 7.92315e-03 
1.82200e+00, 5.87868e-03, -2.07789e-03, -1.05652e-02, -1.79743e+00, -3.40994e+00, 4.35733e+00, 2.56565e-02, 6.75524e-03 
1.82220e+00, 5.50961e-03, -2.76073e-03, -9.68351e-03, -1.89512e+00, -3.40339e+00, 4.45010e+00, 2.66052e-02, 5.80601e-03 
1.82240e+00, 5.12063e-03, -3.43924e-03, -8.78515e-03, -1.99645e+00, -3.36681e+00, 4.52396e+00, 2.73275e-02, 5.08361e-03 
1.82260e+00, 4.71103e-03, -4.10745e-03, -7.87393e-03, -2.10107e+00, -3.30052e+00, 4.57882e+00, 2.78219e-02, 4.58957e-03 
1.82280e+00, 4.28020e-03, -4.75945e-03, -6.95363e-03, -2.20858e+00, -3.20511e+00, 4.61471e+00, 2.80932e-02, 4.31893e-03 
1.82300e+00, 3.82760e-03, -5.38949e-03, -6.02804e-03, -2.31849e+00, -3.08142e+00, 4.63176e+00, 2.81525e-02, 4.26067e-03 
1.82320e+00, 3.35280e-03, -5.99202e-03, -5.10092e-03, -2.43024e+00, -2.93053e+00, 4.63024e+00, 2.80162e-02, 4.39829e-03 
1.82340e+00, 2.85550e-03, -6.56171e-03, -4.17595e-03, -2.54319e+00, -2.75380e+00, 4.61051e+00, 2.77056e-02, 4.71054e-03 
1.82360e+00, 2.33552e-03, -7.09354e-03, -3.25672e-03, -2.65665e+00, -2.55276e+00, 4.57305e+00, 2.72455e-02, 5.17237e-03 
1.82380e+00, 1.79284e-03, -7.58281e-03, -2.34673e-03, -2.76986e+00, -2.32919e+00, 4.51843e+00, 2.66638e-02, 5.75590e-03 
1.82400e+00, 1.22758e-03, -8.02521e-03, -1.44935e-03, -2.88201e+00, -2.08508e+00, 4.44732e+00, 2.59900e-02, 6.43155e-03 
1.82420e+00, 6.40035e-04, -8.41684e-03, -5.67802e-04, -2.99224e+00, -1.82257e+00, 4.36047e+00, 2.52543e-02, 7.16918e-03 
1.82440e+00, 3.06815e-05, -8.75424e-03, 2.94842e-04, -3.09966e+00, -1.54397e+00, 4.25874e+00, 2.44860e-02, 7.93914e-03 
1.82460e+00, -5.99827e-04, -9.03443e-03, 1.13569e-03, -3.20332e+00, -1.25175e+00, 4.14304e+00, 2.37133e-02, 8.71345e-03 
1.82480e+00, -1.25065e-03, -9.25494e-03, 1.95206e-03, -3.30229e+00, -9.48491e-01, 4.01434e+00, 2.29614e-02, 9.46671e-03 
1.82500e+00, -1.92074e-03, -9.41383e-03, 2.74143e-03, -3.39559e+00, -6.36859e-01, 3.87369e+00, 2.22522e-02, 1.01770e-02 
1.82520e+00, -2.60888e-03, -9.50969e-03, 3.50153e-03, -3.48225e+00, -3.19607e-01, 3.72218e+00, 2.16034e-02, 1.08267e-02 
1.82540e+00, -3.31364e-03, -9.54167e-03, 4.23030e-03, -3.56129e+00, 4.64528e-04, 3.56094e+00, 2.10277e-02, 1.14028e-02 
1.82560e+00, -4.03340e-03, -9.50950e-03, 4.92591e-03, -3.63175e+00, 3.20532e-01, 3.39112e+00, 2.05331e-02, 1.18976e-02 
1.82580e+00, -4.76634e-03, -9.41346e-03, 5.58675e-03, -3.69269e+00, 6.37772e-01, 3.21391e+00, 2.01220e-02, 1.23086e-02 
1.82600e+00, -5.51048e-03, -9.25439e-03, 6.21147e-03, -3.74321e+00, 9.49384e-01, 3.03049e+00, 1.97917e-02, 1.26384e-02 
1.82620e+00, -6.26363e-03, -9.03370e-03, 6.79895e-03, -3.78243e+00, 1.25262e+00, 2.84207e+00, 1.95346e-02, 1.28947e-02 
1.82640e+00, -7.02345e-03, -8.75334e-03, 7.34830e-03, -3.80952e+00, 1.54480e+00, 2.64981e+00, 1.93384e-02, 1.30899e-02 
1.82660e+00, -7.78743e-03, -8.41578e-03, 7.85887e-03, -3.82371e+00, 1.82335e+00, 2.45490e+00, 1.91873e-02, 1.32398e-02 
1.82680e+00, -8.55293e-03, -8.02400e-03, 8.33025e-03, -3.82431e+00, 2.08582e+00, 2.25846e+00, 1.90621e-02, 1.33637e-02 
1.82700e+00, -9.31716e-03, -7.58146e-03, 8.76225e-03, -3.81068e+00, 2.32987e+00, 2.06161e+00, 1.89415e-02, 1.34829e-02 
1.82720e+00, -1.00772e-02, -7.09205e-03, 9.15490e-03, -3.78226e+00, 2.55337e+00, 1.86540e+00, 1.88030e-02, 1.36199e-02 
1.82740e+00, -1.08301e-02, -6.56011e-03, 9.50842e-03, -3.73858e+00, 2.75434e+00, 1.67085e+00, 1.86242e-02, 1.37974e-02 
1.82760e+00, -1.15726e-02, -5.99032e-03, 9.82324e-03, -3.67927e+00, 2.93101e+00, 1.47891e+00, 1.83833e-02, 1.40370e-02 
1.82780e+00, -1.23018e-02, -5.38770e-03, 1.01000e-02, -3.60403e+00, 3.08181e+00, 1.29047e+00, 1.80608e-02, 1.43585e-02 
1.82800e+00, -1.30142e-02, -4.75759e-03, 1.03394e-02, -3.51270e+00, 3.20543e+00, 1.10634e+00, 1.76397e-02, 1.47788e-02 
1.82820e+00, -1.37068e-02, -4.10553e-03, 1.05425e-02, -3.40519e+00, 3.30075e+00, 9.27264e-01, 1.71072e-02, 1.53107e-02 
